,horizon,mse,rmse,mae,mdape,smape,coverage
1039,1222 days,1.2133673144225885,1.1015295340673297,0.8764160776367519,0.02756689773841531,0.032143993702758215,1.0
1040,1223 days,1.2198175080167668,1.1044534883899668,0.8795192060111152,0.027710399911345128,0.03223548555732038,1.0
1041,1224 days,1.2273610864041102,1.1078632977060439,0.8831404012446994,0.027764697669453175,0.03234634352409522,1.0
1042,1225 days,1.229809789908085,1.1089678939933676,0.8842067655586554,0.027710399911345128,0.032369605775881244,1.0
1043,1226 days,1.2301869900888107,1.1091379490797395,0.8844784954169699,0.027764697669453175,0.03236520962229041,1.0
1044,1227 days,1.2309822668894168,1.109496402377861,0.8851200760639272,0.027666560393810866,0.03237474790133537,1.0
1045,1228 days,1.2306058244767417,1.1093267437850498,0.8858905633512001,0.027666560393810866,0.032385549239482773,1.0
1046,1229 days,1.2285130679058116,1.1083830871615696,0.8848766968819527,0.027666560393810866,0.03233549293905154,1.0
1047,1230 days,1.2306579015011685,1.1093502158926947,0.886302378279633,0.027710399911345128,0.03237054488193844,1.0
1048,1231 days,1.2365351847512938,1.1119960363019707,0.8889185520545722,0.027841855955489846,0.032446962620858395,1.0
1049,1232 days,1.2285203940563232,1.1083863920385901,0.8880697365291822,0.027841855955489846,0.032390842050240856,1.0
1050,1233 days,1.2244326044637184,1.106540828195561,0.8889484422733022,0.027932738344539295,0.03239485264363163,1.0
1051,1234 days,1.2318155919371336,1.1098718808660455,0.8918421289899928,0.02798676872529907,0.032484137124395455,1.0
1052,1235 days,1.240613490739521,1.1138283039766592,0.8948795294130779,0.027932738344539295,0.03257816973730118,1.0
1053,1236 days,1.2472899809788238,1.1168213738010317,0.8969067700813252,0.02798676872529907,0.03263331101082743,1.0
1054,1237 days,1.2469161218067484,1.1166539848165806,0.8965518976716942,0.027932738344539295,0.032605152960595504,1.0
1055,1238 days,1.248151773717692,1.1172071310718044,0.896648910117078,0.027932738344539295,0.032596247100414553,1.0
1056,1239 days,1.25456834388548,1.1200751509990212,0.8986975407282252,0.027932738344539295,0.032655422473708756,1.0
1057,1240 days,1.2610245427751934,1.1229534909225731,0.9007565416978447,0.02798676872529907,0.032713224429581765,1.0
1058,1241 days,1.266470897079404,1.1253758914600065,0.90208916602024,0.027932738344539295,0.032741752773506216,1.0
1059,1242 days,1.2686949837172135,1.1263636107923647,0.9032570979230717,0.027905643481247223,0.03276500085105394,1.0
1060,1243 days,1.2721347480892258,1.1278895105856894,0.9053869200949133,0.02798862570994187,0.03282451683274196,1.0
1061,1244 days,1.2756839450527158,1.129461794419234,0.9075845091343331,0.028089969717716167,0.03288734279598286,1.0
1062,1245 days,1.279241001689605,1.1310353671258937,0.9092660484905942,0.02798862570994187,0.03292949550721715,1.0
1063,1246 days,1.2836716267547452,1.132992333052058,0.9110402394799882,0.028089969717716167,0.032976151432121445,1.0
1064,1247 days,1.2849794389998017,1.1335693357707775,0.911512525661309,0.028091702902513907,0.0329791243518208,1.0
1065,1248 days,1.289365052956146,1.135502114906065,0.9130373459078724,0.02798862570994187,0.03301791336242898,1.0
1066,1249 days,1.2945391319857735,1.1377781558747617,0.9150926782180465,0.028089969717716167,0.03307083063831449,1.0
1067,1250 days,1.2960655517516255,1.1384487479687548,0.9162674116418319,0.028089969717716167,0.03309694465400362,1.0
1068,1251 days,1.2957876095418013,1.1383266708382973,0.9169404191326334,0.02819312068176621,0.033105928346705095,1.0
1069,1252 days,1.2953035192507218,1.1381140185634837,0.9168725573660385,0.028129857779977858,0.033091493583963225,1.0
1070,1253 days,1.2947047045303788,1.137850914896314,0.9166046683032772,0.028089969717716167,0.03307133919961933,1.0
1071,1254 days,1.2922172949599384,1.1367573597562228,0.9153651344615392,0.02798862570994187,0.03301300306545155,1.0
1072,1255 days,1.2888052847221825,1.135255603255136,0.9131044396593891,0.02798862570994187,0.032919142657313175,1.0
1073,1256 days,1.2879148178866144,1.1348633476708174,0.912698686978004,0.02798862570994187,0.0328947600730211,1.0
1074,1257 days,1.2920730089891654,1.1366938941461617,0.9148904404297787,0.02798676872529907,0.032964612440112305,1.0
1075,1258 days,1.305131847649365,1.1424236725704544,0.9181300184812017,0.02798862570994187,0.03307860097221837,1.0
1076,1259 days,1.3083591306126023,1.1438352724988867,0.9195551302930082,0.028089969717716167,0.03312224641840675,1.0
1077,1260 days,1.313729471331181,1.1461803834175408,0.9220303338821342,0.028091702902513907,0.03320052647282068,1.0
1078,1261 days,1.3209380786227642,1.1493207031210932,0.9250124473600406,0.028129857779977858,0.033291301002460645,1.0
1079,1262 days,1.3247803238502012,1.150991018144886,0.9268675318003549,0.028198947753553194,0.03333585820820222,1.0
1080,1263 days,1.336600071461873,1.1561142121182808,0.930589353698096,0.028198947753553194,0.03344967574367858,1.0
1081,1264 days,1.3430796035756956,1.1589131130398411,0.9330019037973879,0.02834286689615236,0.03352438530625882,1.0
1082,1265 days,1.343455964122364,1.1590754781817982,0.9336633401148986,0.02833730021844416,0.03353382806882698,1.0
1083,1266 days,1.340245807231313,1.157689857963398,0.9325806227002609,0.02819312068176621,0.03348365528662018,1.0
1084,1267 days,1.3399449087328315,1.157559894231323,0.9324611587613826,0.028198947753553194,0.03347223660651972,1.0
1085,1268 days,1.3372768401153534,1.1564068661657771,0.9319545334267919,0.028198947753553194,0.03344370602990422,1.0
1086,1269 days,1.3351730891816496,1.1554969014158583,0.9312992116223726,0.02833730021844416,0.03340484521251131,1.0
1087,1270 days,1.334914714204168,1.1553850934663161,0.9313294224612703,0.02819312068176621,0.03339086051806765,1.0
1088,1271 days,1.3416773646621885,1.158307974876366,0.9332315421341028,0.02819312068176621,0.033444486442851896,1.0
1089,1272 days,1.3472589889189774,1.1607148611605598,0.9344136188786876,0.02819312068176621,0.033473201024175635,1.0
1090,1273 days,1.3455191355864304,1.159965144125646,0.9340667036024758,0.028089969717716167,0.033440993680793264,1.0
1091,1274 days,1.3422852933346385,1.1585703661559097,0.9334258183065642,0.028089969717716167,0.033396236474773335,1.0
1092,1275 days,1.348811620678943,1.1613834942338999,0.9359890787828248,0.028091702902513907,0.03346875411036392,1.0
1093,1276 days,1.3701370078569546,1.1705285164646586,0.9402665730269576,0.028129857779977858,0.03361226867110831,1.0
1094,1277 days,1.384705605852698,1.176735146858756,0.9443620728806185,0.02833730021844416,0.03374875687730794,1.0
1095,1278 days,1.3843987096969346,1.1766047380904663,0.9444623404312963,0.02833730021844416,0.03373940189169464,1.0
1096,1279 days,1.3843223312376727,1.1765722804985985,0.9442546053677887,0.028156934136700822,0.03372129353373185,1.0
1097,1280 days,1.3876932985676211,1.1780039467538388,0.946434568999919,0.028560535019234237,0.03378904797561261,1.0
1098,1281 days,1.3892545965899596,1.1786664484025833,0.9472846614293676,0.028560535019234237,0.03380765600391308,1.0
1099,1282 days,1.3920677856678672,1.1798592228176492,0.9489564396856998,0.028638993031181597,0.03385444889879916,1.0
1100,1283 days,1.3905663490452778,1.179222773289796,0.948608750523848,0.02868302161653794,0.03382649633052206,1.0
1101,1284 days,1.3871788378749041,1.1777855653194702,0.9478318760622447,0.02869181503533052,0.03378251373100765,1.0
1102,1285 days,1.382065337629567,1.1756127498583737,0.9468044887360277,0.028645648336612678,0.03373171544344179,1.0
1103,1286 days,1.3778159627979294,1.1738040563901324,0.9460195789921202,0.028645648336612678,0.033689980375768584,1.0
1104,1287 days,1.3761474789590564,1.1730931245894576,0.946112176748546,0.028645648336612678,0.03367994206354209,1.0
1105,1288 days,1.379109810852284,1.1743550616624785,0.9480022075395276,0.02869181503533052,0.03373364846591976,1.0
1106,1289 days,1.3809712154777816,1.1751473165002682,0.9488166402711513,0.028645648336612678,0.033749781069049085,1.0
1107,1290 days,1.3886634586069126,1.1784156561277148,0.9506606471155473,0.02868302161653794,0.0338041786532409,1.0
1108,1291 days,1.3999586985173333,1.183198503429299,0.9543514372526855,0.02875462655160347,0.03392369451221733,1.0
1109,1292 days,1.4148612368366547,1.189479397398986,0.9582187655698283,0.028792913715110145,0.034049650235752696,1.0
1110,1293 days,1.422243428664587,1.192578479037999,0.9615579101979668,0.028957608114693105,0.03415516893811918,1.0
1111,1294 days,1.42269725837945,1.192768736335527,0.9618666677619214,0.028931113207827062,0.03415467101949544,1.0
1112,1295 days,1.4236044946904438,1.1931489826046218,0.962977395278417,0.028957608114693105,0.03418466456828969,1.0
1113,1296 days,1.4245056702156513,1.1935265687095749,0.9634263941731609,0.02899412973353727,0.03418991268089433,1.0
1114,1297 days,1.4287712020121313,1.1953121776390179,0.9656186202252683,0.029016553519251444,0.0342550409527088,1.0
1115,1298 days,1.4337562967947108,1.1973956308566984,0.9668685176095975,0.029039499911690858,0.03428021284826836,1.0
1116,1299 days,1.4332847331227652,1.1971987024394761,0.9666597787333043,0.029061250702602005,0.034254646447011525,1.0
1117,1300 days,1.4332095223119468,1.1971672908628714,0.9664417380315788,0.029039499911690858,0.03423040189485521,1.0
1118,1301 days,1.429967837095995,1.195812626248776,0.9652481167410029,0.02899412973353727,0.03417211347908919,1.0
1119,1302 days,1.4246907523114578,1.193604102000097,0.9633761324338846,0.02899412973353727,0.03408602472387674,1.0
1120,1303 days,1.4232340459483075,1.1929937325687454,0.9629031834696391,0.02899412973353727,0.034051547664699464,1.0
1121,1304 days,2.2116583124629066,1.4871645209804147,0.9888525800564807,0.029016553519251444,0.035829124250080883,0.9990867579908675
1122,1305 days,2.9983336129398417,1.7315696962409113,1.0142296228946692,0.029039499911690858,0.03758883727779296,0.9981735159817352
1123,1306 days,3.7894779241656162,1.9466581426037846,1.0401337433365079,0.029039499911690858,0.039363610048162474,0.9972602739726028
1124,1307 days,3.7888166374183054,1.9464882834012398,1.039446470371071,0.02899412973353727,0.039320455783274026,0.9972602739726028
1125,1308 days,3.7831180721511877,1.9450239258557176,1.037024125426273,0.028957608114693105,0.039213319605272315,0.9972602739726028
1126,1309 days,3.7867875774718365,1.9459670031816667,1.0365586503632955,0.028931113207827062,0.03917936330326305,0.9972602739726028
1127,1310 days,3.7912107428425044,1.9471031669745968,1.036752758607045,0.028795921202084792,0.03917087589652154,0.9972602739726028
1128,1311 days,3.796593755057832,1.948484989692718,1.0378482957188966,0.028931113207827062,0.039197959127294686,0.9972602739726028
1129,1312 days,3.8099882912231795,1.951919130297969,1.0421140302686311,0.028957608114693105,0.03934471924796624,0.9972602739726028
1130,1313 days,3.8254263654133247,1.955869720971549,1.0474498649885515,0.029039499911690858,0.039529504815247335,0.9972602739726028
1131,1314 days,3.8380356875508834,1.959090525614088,1.052012079177792,0.029061250702602005,0.039685932268717417,0.9972602739726028
1132,1315 days,3.8542616893620965,1.96322736568185,1.0573617787865732,0.02918955954932619,0.03987532897996115,0.9972602739726028
1133,1316 days,3.8590119785498675,1.9644368095079738,1.0586646767479149,0.029303684920981347,0.03991468953464529,0.9972602739726028
1134,1317 days,3.858665587393681,1.9643486420169107,1.0569558368392877,0.029062612171960996,0.039837069280448084,0.9972602739726028
1135,1318 days,3.8557319601037174,1.9636017824660166,1.0539198664914442,0.029061250702602005,0.03970431663658362,0.9972602739726028
1136,1319 days,3.8448633345919845,1.9608323065963555,1.0500628583528315,0.029016553519251444,0.03954566588728514,0.9972602739726028
1137,1320 days,3.8314152918976894,1.957400135868415,1.046474677944146,0.02899412973353727,0.03939664461789142,0.9972602739726028
1138,1321 days,3.8284336805840584,1.9566383622386785,1.0461363081956245,0.02899412973353727,0.03936377145012427,0.9972602739726028
1139,1322 days,3.825699807245768,1.9559396225972232,1.046007104550298,0.02899412973353727,0.03934330823741517,0.9972602739726028
1140,1323 days,3.822514928658035,1.955125297431864,1.0447953481230612,0.029016553519251444,0.03928565502608753,0.9972602739726028
1141,1324 days,3.8269386196585997,1.9562562765799882,1.0464611452745496,0.029039499911690858,0.0393334755021435,0.9972602739726028
1142,1325 days,3.8286699487860196,1.9566987373599491,1.0474955955070513,0.029061250702602005,0.03936334815825399,0.9972602739726028
1143,1326 days,3.825216008642553,1.9558159444698657,1.0457470255879942,0.029016553519251444,0.03929047649169089,0.9972602739726028
1144,1327 days,3.8184064852501924,1.9540743295100604,1.0430561016134825,0.02899412973353727,0.03917873042613101,0.9972602739726028
1145,1328 days,3.806954922685998,1.951141953494414,1.0390547821073695,0.028908362645769077,0.03901582539041209,0.9972602739726028
1146,1329 days,3.807423490668172,1.951262025118147,1.0394076527491067,0.028908362645769077,0.0390110599879222,0.9972602739726028
1147,1330 days,3.8030224731551687,1.9501339628741325,1.0381951797344326,0.02878392817120668,0.038953614213987006,0.9972602739726028
1148,1331 days,3.7988578456367996,1.9490658905323852,1.0373204630551613,0.02878392817120668,0.038914810993277885,0.9972602739726028
1149,1332 days,3.7993835860585587,1.9492007557095188,1.038443505741027,0.028908362645769077,0.038949250180740226,0.9972602739726028
1150,1333 days,3.813085471646731,1.9527123371471617,1.042299147635617,0.028957608114693105,0.03908245779868232,0.9972602739726028
1151,1334 days,3.8218352910077202,1.9549514804740604,1.0451980454716516,0.02899412973353727,0.03918043290951318,0.9972602739726028
1152,1335 days,3.8262174730574245,1.9560719498672396,1.0474112945829566,0.029016553519251444,0.0392516727487318,0.9972602739726028
1153,1336 days,3.8285270283737365,1.9566622162176426,1.0482254800745499,0.029061250702602005,0.039274021610927023,0.9972602739726028
1154,1337 days,3.8334885087205515,1.9579296485626216,1.0488935428282107,0.029039499911690858,0.03929486490216798,0.9972602739726028
1155,1338 days,3.834775412126641,1.9582582598132048,1.0475233415588787,0.02899412973353727,0.03924227247340736,0.9972602739726028
1156,1339 days,3.843103041328212,1.9603833914130706,1.0496999582131217,0.02899537922688164,0.039316073838013235,0.9972602739726028
1157,1340 days,3.849975210302285,1.9621353700247812,1.0515004502723313,0.02900885217245743,0.039376279704048674,0.9972602739726028
1158,1341 days,3.8478744302024253,1.9615999669153814,1.0510505347818888,0.02899537922688164,0.039357885921805814,0.9972602739726028
1159,1342 days,3.84410013945131,1.9606376869404787,1.049055026849616,0.028957608114693105,0.03928524307414541,0.9972602739726028
1160,1343 days,3.8451258365733167,1.9608992418207818,1.0497019774885588,0.028957608114693105,0.039308528262945876,0.9972602739726028
1161,1344 days,3.849754301994939,1.9620790763868154,1.051241753240012,0.02899412973353727,0.0393599104305013,0.9972602739726028
1162,1345 days,3.8570679496455127,1.9639419415159687,1.0541857004322592,0.02900885217245743,0.039460217378293264,0.9972602739726028
1163,1346 days,3.8648235320951065,1.9659154437806083,1.0583295738724643,0.029062612171960996,0.039603282860764276,0.9972602739726028
1164,1347 days,3.873417863079804,1.9681000642954627,1.062916614566938,0.029303684920981347,0.03976446021139694,0.9972602739726028
1165,1348 days,3.879585687654074,1.9696663899386806,1.065197067630012,0.029436290204295466,0.03984621527484131,0.9972602739726028
